fileNumber,mechanism,depth,T,lossMethod,batch,seedInBatch,bulkBestLoss,bulkCorrelationLoss,bulkGlobalsumLoss,trustCheckDiff,storedActualVmemFeatureRMS_mV,featureRMS_mV,featureBestTimestep,eyesRMS_mV,noseRMS_mV,mouthRMS_mV,eyesBestRMS_mV,eyesBestTimestep,noseBestRMS_mV,noseBestTimestep,mouthBestRMS_mV,mouthBestTimestep
1725,Gpol+Vmem,1,100,correlation,2,5,0.8592151703320987,0.8593850675482397,3.511282532998325,0.00016989721614102393,40.4553131821771,34.61108380985517,1760,41.61742872463255,28.134026554061727,13.420461681906216,38.25058756605268,356,7.828920658806191,363,9.140484802808512,1474
1630,Gpol+Vmem,1,100,globalsum,1,0,3.5470321373910565,0.8778244233211473,3.548020147890915,0.000988010499858305,36.284127439486134,36.04190988026164,2770,36.28920633338919,30.79502874162764,40.02506045544155,35.77611003523828,2582,7.845045174630713,358,39.4097442795302,2973
1631,Gpol+Vmem,1,100,globalsum,1,1,3.482654164544983,0.8367004145426535,3.482684045730745,2.9881185761748696e-05,30.83028404638699,30.540564568591883,2780,35.357277935591355,30.781830467560802,8.455867655823598,33.525121094828144,2496,7.933198948177574,371,8.2922670089719,2800
1632,Gpol+Vmem,1,100,globalsum,1,2,3.5442379936488324,0.8233607167142944,3.544195806394223,4.2187254609249436e-05,34.11131652375316,33.27951778287207,2794,25.069216509368424,33.597842250900094,48.618234957503866,25.057547196351713,2798,8.12078465045035,362,43.23898240154956,323
1633,Gpol+Vmem,1,100,globalsum,1,3,3.6770737845396733,0.925319433994539,3.676843770159687,0.00023001437998626528,44.947680725316324,33.175630499653764,1924,26.20392726239759,40.321528390229815,40.97995867794112,26.190235850281812,1920,8.248534591851067,354,8.410941102136833,1047
1634,Gpol+Vmem,1,100,globalsum,1,4,3.68436922624732,0.9387649363654138,3.6829603631077403,0.0014088631395798856,37.71582567512857,37.55293414044229,380,39.904849450310735,8.19275344780932,47.61855510689099,33.44657877421728,2485,8.182588085423403,349,36.292112012343345,2999
1635,Gpol+Vmem,1,100,globalsum,1,5,3.328504862593356,0.6496261365431343,3.328583096949579,7.823435622311692e-05,31.712062639227327,29.327667156340087,2854,33.28396893885824,30.587917845223583,11.137414283418519,33.27106397312169,2858,8.063376341984261,366,9.471029349722519,2749
1726,Gpol+Vmem,1,100,globalsum,2,0,3.6107219411571396,0.9339610649631714,3.61046312057146,0.00025882058567949784,38.141624469797925,36.18075980288929,573,33.587126879915616,17.487048052733964,52.86622120543165,33.11821379787993,590,8.114824212668347,366,42.761070174689905,2999
1727,Gpol+Vmem,1,100,globalsum,2,1,3.472561044486332,0.8164984289052036,3.4724838682956403,7.717619069191883e-05,30.298797190393923,30.298797190393923,2999,26.373987380473377,28.602090290940527,40.13852333601899,26.373987380473377,2999,7.805057287979361,353,39.41341159130521,2676
1728,Gpol+Vmem,1,100,globalsum,2,2,3.4609511173717897,0.7586023212854507,3.461350975260827,0.0003998578890374027,38.61708919468902,34.26535306850347,2915,35.823573760600915,42.690528809763606,15.313726377636096,35.779812749789734,2926,8.063103058911716,360,8.495905450145143,2609
1729,Gpol+Vmem,1,100,globalsum,2,3,3.6391170578468826,0.9725035579498306,3.6398564372731212,0.0007393794262386955,41.41736950588854,31.427873325569816,1828,40.86744363176493,8.622289025162926,9.01372857901906,39.18990994533085,2999,7.870479747081269,364,8.650315201682487,1769
1730,Gpol+Vmem,1,100,globalsum,2,4,3.3777929204029897,0.7681692368827142,3.3778277141307074,3.479372771764133e-05,30.531185743713774,30.445783114001735,2922,35.78514674345933,28.95969066016552,8.497746033368427,35.60099686175315,2842,7.765250904567722,355,8.360295928740898,2939
1731,Gpol+Vmem,1,100,globalsum,2,5,3.689151354462416,0.9095930611194597,3.6888768545885706,0.0002744998738455351,43.546309126509534,28.3892055978027,2296,25.286640789575827,14.972382283678254,42.799640222499704,25.096849555501688,2308,8.211369210393588,351,35.26132204112916,1589
1636,Gpol+Vmem,2,100,correlation,1,0,0.9312923350386381,0.9304545336141569,3.6808524036549413,0.0008378014244811993,40.18885065128784,33.64288874016106,1070,36.18515185651105,41.33211054322211,9.052875676794029,24.158903295175445,2921,8.295133418124715,403,8.3619177178872,1095
1637,Gpol+Vmem,2,100,correlation,1,1,0.8938587980107972,0.8938980602883821,3.6371535226573157,3.92622775849949e-05,38.193893982715956,23.328606982111825,1139,15.772882898540606,41.35305726923548,12.892348327271566,8.337993317521347,873,9.020562862019613,417,8.38329883551202,1189
1638,Gpol+Vmem,2,100,correlation,1,2,0.8730003714149799,0.8724264437752965,3.601909915588695,0.0005739276396833359,19.19906885887949,16.396219311705348,2761,8.585979369890941,31.222177910470496,9.11918479004188,8.562210477283433,2768,24.513825117334292,370,8.179255989123687,2600
1639,Gpol+Vmem,2,100,correlation,1,3,0.8324012330805987,0.8318664589533131,3.586502911804069,0.0005347741272855311,42.726037509190476,26.447882820651735,2318,9.332232033615044,33.580249239151804,43.6395967939074,8.641898726335475,2344,8.614767159719298,410,8.244177429439848,1476
1640,Gpol+Vmem,2,100,correlation,1,4,0.9134528613363712,0.913541428118966,3.640213047321606,8.856678259483441e-05,39.946884665020576,31.162777163288457,1023,11.687550060386561,40.98622354324404,49.87738082898956,8.850325070193852,828,8.90077265465612,1454,8.412414492495683,1510
1641,Gpol+Vmem,2,100,correlation,1,5,0.8349824097835621,0.834903163519136,3.5816757074112204,7.924626442612492e-05,40.76435934103113,37.19792754518243,643,34.192472344755494,31.652049814656202,48.34957186439055,34.19143986314528,645,22.81521709113018,372,39.94299562504386,1106
